property_id,neighborhood_ar,neighborhood_key,property_type,annual_rent_sar,area_sqm,bedrooms,bathrooms,living_rooms,furnished,ac,lift,maid_room,driver_room,pool,created_at,log_annual_rent,price_outlier_iqr,area_flag
6324337,النظيم,النظيم,Villas,60000.0,356.0,7,5,2,0,0,0,1,0,0,2025-08-10 14:26:36+00:00,11.002099841204238,False,False
6479335,الرمال,الرمال,Villas,65000.0,300.0,,4,2,0,0,0,0,0,0,2025-11-24 14:55:54+00:00,11.082142548877775,False,False
6308246,الرمال,الرمال,Villas,120000.0,312.0,5,5,1,1,1,0,1,0,0,2025-07-30 12:11:35+00:00,11.695247021764184,False,False
6485890,النرجس,النرجس,Apartments,75000.0,143.0,3,3,2,0,1,1,0,0,0,2025-11-29 18:39:28+00:00,11.225243392518447,False,False
6521395,السعاده,السعاده,Apartments,47000.0,90.0,2,2,1,0,1,1,0,0,0,2025-12-25 16:41:41+00:00,10.757902880692196,False,False
6503197,الروضه,الروضه,Apartments,27000.0,60.0,1,1,1,0,1,0,0,0,0,2025-12-11 17:08:03+00:00,10.203592144986466,False,False
6496120,الحمراء,الحمراء,Apartments,70000.0,220.0,4,2,1,0,0,0,0,0,0,2025-12-07 10:15:13+00:00,11.156250521031495,False,False
6487205,الروضه,الروضه,Apartments,28000.0,60.0,1,1,1,0,1,0,0,0,0,2025-11-30 17:09:19+00:00,10.239959789157341,False,False
6455291,الملك فهد,الملك فهد,Apartments,20000.0,28.0,1,1,,0,1,0,0,0,0,2025-11-05 16:07:19+00:00,9.903487552536127,False,False
6523372,العقيق,العقيق,Apartments,25000.0,30.0,1,1,0,0,1,1,0,0,0,2025-12-27 17:36:00+00:00,10.126631103850338,False,False
6494150,العارض,العارض,Apartments,30000.0,435.0,1,,,0,0,0,0,0,0,2025-12-05 14:54:48+00:00,10.308952660644293,False,False
6437192,الخليج,الخليج,Apartments,40000.0,90.0,3,1,1,0,0,0,0,0,0,2025-10-23 14:49:23+00:00,10.596634733096073,False,False
6480760,الرمال,الرمال,Apartments,45000.0,3167.0,3,1,1,0,0,0,0,0,0,2025-11-25 14:01:42+00:00,10.714417768752456,False,True
6470656,الرمال,الرمال,Apartments,55000.0,178.0,4,,,0,0,0,0,0,0,2025-11-17 12:58:57+00:00,10.915088464214607,False,False
6515108,المونسيه,المونسيه,Apartments,48000.0,600.0,3,2,1,1,0,0,0,0,0,2025-12-21 13:18:41+00:00,10.778956289890028,False,False
6483629,النرجس,النرجس,Apartments,50000.0,450.0,3,,,0,0,0,0,0,0,2025-11-27 15:48:07+00:00,10.819778284410283,False,False
6516719,الملقا,الملقا,Apartments,50000.0,450.0,3,2,1,0,1,0,0,0,0,2025-12-22 13:56:07+00:00,10.819778284410283,False,False
6492124,الروضه,الروضه,Apartments,37000.0,450.0,1,1,1,0,1,0,0,0,0,2025-12-03 18:05:46+00:00,10.51867319162636,False,False
6493177,الياسمين,الياسمين,Apartments,36000.0,70.0,1,1,1,0,1,1,0,0,0,2025-12-04 14:58:26+00:00,10.491274217438248,False,False
6489957,اليرموك,اليرموك,Apartments,23000.0,100.0,1,1,0,0,1,1,0,0,0,2025-12-02 13:19:40+00:00,10.043249494911286,False,False
6473620,الملقا,الملقا,Apartments,28000.0,100.0,1,1,0,0,1,1,0,0,0,2025-11-19 15:02:51+00:00,10.239959789157341,False,False
6516943,النرجس,النرجس,Apartments,85000.0,125.0,3,3,2,1,1,1,0,0,0,2025-12-22 15:43:17+00:00,11.350406535472453,False,False
6485442,الحمراء,الحمراء,Apartments,28000.0,70.0,1,,,0,0,0,0,0,0,2025-11-29 14:34:05+00:00,10.239959789157341,False,False
6445195,الفلاح,الفلاح,Apartments,25000.0,100.0,1,,,0,0,0,0,0,0,2025-10-29 11:16:00+00:00,10.126631103850338,False,False
6503088,الياسمين,الياسمين,Apartments,60000.0,325.0,3,3,1,0,0,0,0,0,0,2025-12-11 15:54:49+00:00,11.002099841204238,False,False
6415691,الشهداء,الشهداء,Apartments,28000.0,100.0,1,1,0,0,0,0,0,0,0,2025-10-08 16:20:29+00:00,10.239959789157341,False,False
6473408,اشبيليه,اشبيليه,Apartments,30000.0,100.0,1,1,1,0,1,1,0,0,0,2025-11-19 13:10:07+00:00,10.308952660644293,False,False
6510516,التعاون,التعاون,Apartments,28000.0,70.0,1,,,0,0,0,0,0,0,2025-12-17 13:41:28+00:00,10.239959789157341,False,False
6475297,القيروان,القيروان,Apartments,85000.0,151.0,3,1,1,0,0,0,0,0,0,2025-11-20 18:19:37+00:00,11.350406535472453,False,False
6377800,حطين,حطين,Apartments,36000.0,70.0,1,1,1,0,0,1,0,0,0,2025-09-11 18:33:21+00:00,10.491274217438248,False,False
6348064,الصحافه,الصحافه,Apartments,28000.0,70.0,1,1,0,0,1,1,0,0,0,2025-08-24 14:33:08+00:00,10.239959789157341,False,False
6494199,النرجس,النرجس,Apartments,85000.0,128.0,3,4,1,0,1,1,0,0,0,2025-12-05 15:43:51+00:00,11.350406535472453,False,False
6408150,الملقا,الملقا,Apartments,17000.0,123.0,3,3,1,1,1,1,0,0,0,2025-10-02 15:25:33+00:00,9.740968623038354,False,False
6510148,النرجس,النرجس,Apartments,70000.0,139.0,3,3,1,0,1,1,0,0,0,2025-12-17 09:16:22+00:00,11.156250521031495,False,False
6510293,ديراب,ديراب,Apartments,38000.0,121.0,4,3,1,0,0,0,0,0,0,2025-12-17 11:09:17+00:00,10.545341438708522,False,False
6519519,العريجاء الغربيه,العريجاء الغربيه,Apartments,22000.0,40.0,1,1,,0,1,1,0,0,0,2025-12-24 12:45:39+00:00,9.998797732340453,False,False
6506357,العليا,العليا,Apartments,32000.0,50.0,1,,,0,0,0,0,0,0,2025-12-14 14:59:10+00:00,10.373491181781864,False,False
6431206,النفل,النفل,Apartments,40000.0,50.0,1,1,0,0,0,0,0,0,0,2025-10-19 19:42:02+00:00,10.596634733096073,False,False
6393315,الملك فيصل,الملك فيصل,Apartments,30000.0,60.0,1,1,1,0,1,0,0,0,0,2025-09-22 08:05:04+00:00,10.308952660644293,False,False
6521652,الشهداء,الشهداء,Apartments,30000.0,159.0,1,,,0,0,0,0,0,0,2025-12-25 20:31:35+00:00,10.308952660644293,False,False
6460668,المونسيه,المونسيه,Apartments,24000.0,50.0,1,,,0,0,0,0,0,0,2025-11-09 19:09:14+00:00,10.085809109330082,False,False
6351725,النسيم الشرقي,النسيم الشرقي,Apartments,18000.0,30.0,1,1,,0,1,0,0,0,0,2025-08-26 13:57:12+00:00,9.798127036878302,False,False
6393514,العقيق,العقيق,Apartments,26000.0,40.0,1,1,,0,1,0,0,0,0,2025-09-22 11:15:14+00:00,10.165851817003619,False,False
6283344,الخليج,الخليج,Apartments,34000.0,95.0,2,1,1,0,1,0,0,0,0,2025-07-12 19:04:59+00:00,10.4341158035983,False,False
6518297,النرجس,النرجس,Apartments,32000.0,40.0,2,,,0,0,0,0,0,0,2025-12-23 14:29:29+00:00,10.373491181781864,False,False
6517255,اليرموك,اليرموك,Apartments,27000.0,100.0,1,,,0,0,0,0,0,0,2025-12-22 18:18:04+00:00,10.203592144986466,False,False
6517237,اليرموك,اليرموك,Apartments,27000.0,100.0,1,1,1,0,1,1,0,0,0,2025-12-22 18:09:56+00:00,10.203592144986466,False,False
6524332,السعاده,السعاده,Apartments,25000.0,40.0,1,1,0,0,1,1,0,0,0,2025-12-28 14:01:11+00:00,10.126631103850338,False,False
6484187,اليرموك,اليرموك,Apartments,72000.0,138.0,4,3,1,0,1,1,0,0,0,2025-11-28 02:52:19+00:00,11.184421397998193,False,False
6448593,الجنادريه,الجنادريه,Floor,45000.0,146.0,4,3,1,0,0,0,0,0,0,2025-11-01 08:44:03+00:00,10.714417768752456,False,False
6434382,النرجس,النرجس,Apartments,50000.0,512.0,3,2,1,0,1,0,0,0,0,2025-10-21 17:18:40+00:00,10.819778284410283,False,False
6442383,الملقا,الملقا,Apartments,80000.0,750.0,2,3,1,1,1,0,0,0,0,2025-10-27 13:25:05+00:00,11.289781913656018,False,False
6498464,النرجس,النرجس,Apartments,85000.0,199.0,3,4,2,0,1,0,0,0,0,2025-12-08 16:47:18+00:00,11.350406535472453,False,False
6523699,النرجس,النرجس,Apartments,60000.0,71.0,1,2,1,0,1,1,0,0,0,2025-12-27 23:46:14+00:00,11.002099841204238,False,False
6491883,اليرموك,اليرموك,Apartments,20000.0,70.0,1,1,0,0,1,1,0,0,0,2025-12-03 15:51:38+00:00,9.903487552536127,False,False
6488595,العارض,العارض,Apartments,33000.0,100.0,1,1,1,0,1,1,0,0,0,2025-12-01 15:08:47+00:00,10.404262840448617,False,False
6439215,الصحافه,الصحافه,Apartments,21000.0,70.0,1,1,0,0,1,1,0,0,0,2025-10-25 12:49:11+00:00,9.95227771670556,False,False
6450128,الملقا,الملقا,Apartments,36000.0,70.0,1,1,1,0,1,1,0,0,0,2025-11-02 11:09:30+00:00,10.491274217438248,False,False
6476555,اليرموك,اليرموك,Apartments,29000.0,100.0,1,1,1,0,1,1,0,0,0,2025-11-22 12:26:20+00:00,10.275051108968611,False,False
6516274,طويق,طويق,Apartments,60000.0,176.0,5,,,1,1,0,0,0,0,2025-12-22 08:53:33+00:00,11.002099841204238,False,False
6459950,العليا,العليا,Apartments,170000.0,1600.0,3,3,1,1,1,1,0,0,0,2025-11-09 12:59:15+00:00,12.043553716032399,True,True
6522858,الصحافه,الصحافه,Floor,70000.0,480.0,5,4,1,0,1,0,0,0,0,2025-12-27 11:48:23+00:00,11.156250521031495,False,False
6491876,النرجس,النرجس,Floor,70000.0,116.0,3,3,1,0,1,0,0,0,0,2025-12-03 15:48:38+00:00,11.156250521031495,False,False
6519669,ام الحمام الشرقي,ام الحمام الشرقي,Apartments,48000.0,204.0,2,1,1,1,1,1,0,0,0,2025-12-24 14:13:14+00:00,10.778956289890028,False,False
6432795,العارض,العارض,Apartments,50000.0,480.0,3,3,0,0,1,0,0,0,0,2025-10-20 18:57:27+00:00,10.819778284410283,False,False
6471962,المونسيه,المونسيه,Apartments,65000.0,137.0,3,3,1,0,1,1,0,0,0,2025-11-18 11:30:36+00:00,11.082142548877775,False,False
6516099,القيروان,القيروان,Apartments,70000.0,111.0,3,2,1,0,1,0,0,0,0,2025-12-22 05:17:14+00:00,11.156250521031495,False,False
6512607,الرمال,الرمال,Apartments,38000.0,70.0,4,,,0,0,0,0,0,0,2025-12-18 23:35:17+00:00,10.545341438708522,False,False
6518881,الشفا,الشفا,Apartments,30000.0,118.0,3,2,1,0,0,0,0,0,0,2025-12-23 20:23:15+00:00,10.308952660644293,False,False
6501859,المصيف,المصيف,Villas,133000.0,262.0,4,5,4,0,1,0,1,1,0,2025-12-10 18:05:16+00:00,11.79810440720389,False,False
6483970,الصحافه,الصحافه,Apartments,30000.0,40.0,1,,,0,0,0,0,0,0,2025-11-27 20:18:04+00:00,10.308952660644293,False,False
6513393,المونسيه,المونسيه,Apartments,22000.0,60.0,1,1,0,0,1,0,0,0,0,2025-12-19 23:55:44+00:00,9.998797732340453,False,False
6416929,النرجس,النرجس,Apartments,66000.0,262.0,2,2,2,0,0,0,0,0,0,2025-10-09 14:26:55+00:00,11.097410021008562,False,False
6521934,السعاده,السعاده,Apartments,42000.0,80.0,2,1,1,0,1,0,0,0,0,2025-12-26 10:41:36+00:00,10.645424897265505,False,False
6521975,السعاده,السعاده,Apartments,25000.0,40.0,1,1,0,0,1,0,0,0,0,2025-12-26 11:25:08+00:00,10.126631103850338,False,False
6520311,الشفا,الشفا,Apartments,30000.0,787.0,3,2,1,0,0,0,0,0,0,2025-12-24 20:50:49+00:00,10.308952660644293,False,False
6333554,الربوه,الربوه,Apartments,75000.0,596.0,3,3,1,0,1,0,0,0,0,2025-08-15 19:18:56+00:00,11.225243392518447,False,False
6463752,اليرموك,اليرموك,Apartments,27000.0,70.0,1,1,1,0,1,1,0,0,0,2025-11-11 17:56:48+00:00,10.203592144986466,False,False
6374391,غرناطه,غرناطه,Villas,140000.0,312.0,5,4,1,0,0,0,0,0,0,2025-09-09 14:33:34+00:00,11.84939770159144,False,False
6438906,عكاظ,عكاظ,Villas,60000.0,392.0,6,5,2,1,1,0,1,0,0,2025-10-25 05:35:53+00:00,11.002099841204238,False,False
6520186,المعذر الشمالي,المعذر الشمالي,Villas,400000.0,650.0,,,,0,0,0,0,0,0,2025-12-24 18:57:20+00:00,12.89921982609012,True,False
6484745,المرسلات,المرسلات,Apartments,35000.0,70.0,1,1,1,0,1,1,0,0,0,2025-11-28 17:59:14+00:00,10.46310334047155,False,False
6423530,الملقا,الملقا,Apartments,35000.0,80.0,1,1,1,0,1,1,0,0,0,2025-10-14 11:05:44+00:00,10.46310334047155,False,False
6517102,الملك فهد,الملك فهد,Apartments,35000.0,45.0,1,,,0,0,0,0,0,0,2025-12-22 16:53:49+00:00,10.46310334047155,False,False
6475286,النرجس,النرجس,Apartments,80000.0,106.0,3,3,2,0,1,1,0,0,0,2025-11-20 18:11:29+00:00,11.289781913656018,False,False
6425995,الياسمين,الياسمين,Floor,75000.0,390.0,5,2,1,0,1,0,0,0,0,2025-10-15 20:39:20+00:00,11.225243392518447,False,False
6461831,الملقا,الملقا,Apartments,90000.0,129.0,3,2,1,0,1,1,0,0,0,2025-11-10 14:57:33+00:00,11.407564949312402,False,False
6439230,اشبيليه,اشبيليه,Apartments,15000.0,100.0,1,1,0,0,1,1,0,0,0,2025-10-25 13:10:21+00:00,9.615805480084347,False,False
6384037,الملك فيصل,الملك فيصل,Apartments,30000.0,50.0,1,1,1,0,1,0,0,0,0,2025-09-15 21:25:14+00:00,10.308952660644293,False,False
6443317,النرجس,النرجس,Apartments,70000.0,77.0,3,2,1,0,1,1,0,0,0,2025-10-27 23:39:30+00:00,11.156250521031495,False,False
6465462,النرجس,النرجس,Apartments,75000.0,143.0,4,3,1,0,1,1,0,0,0,2025-11-13 01:43:01+00:00,11.225243392518447,False,False
6477987,النزهه,النزهه,Floor,100000.0,150.0,3,4,1,0,1,0,0,0,0,2025-11-23 14:58:29+00:00,11.512925464970229,False,False
6517681,القادسيه,القادسيه,Apartments,38000.0,433.0,3,2,1,0,0,0,0,0,0,2025-12-23 06:47:42+00:00,10.545341438708522,False,False
6525089,منفوحه الجديده,منفوحه الجديده,Apartments,26000.0,239.0,3,,,0,0,0,0,0,0,2025-12-29 02:17:03+00:00,10.165851817003619,False,False
6490105,المونسيه,المونسيه,Apartments,85000.0,128.0,3,3,1,0,0,0,0,0,0,2025-12-02 14:15:56+00:00,11.350406535472453,False,False
6513661,العارض,العارض,Floor,65000.0,462.0,4,4,1,0,1,0,0,0,0,2025-12-20 11:53:20+00:00,11.082142548877775,False,False
6522588,العقيق,العقيق,Apartments,55000.0,120.0,1,,1,1,1,1,0,0,0,2025-12-26 23:09:41+00:00,10.915088464214607,False,False
6511338,النرجس,النرجس,Floor,95000.0,144.0,4,3,1,0,1,0,0,0,0,2025-12-17 22:45:20+00:00,11.461632170582678,False,False
6493267,اشبيليه,اشبيليه,Apartments,27000.0,80.0,1,,,0,0,0,0,0,0,2025-12-04 15:49:50+00:00,10.203592144986466,False,False
6515716,الخليج,الخليج,Villas,100000.0,253.0,3,,,0,0,0,0,0,0,2025-12-21 18:28:09+00:00,11.512925464970229,False,False
6472515,الروابي,الروابي,Apartments,45000.0,400.0,3,2,1,0,0,0,0,0,0,2025-11-18 17:33:56+00:00,10.714417768752456,False,False
6504634,الخليج,الخليج,Apartments,25000.0,50.0,1,1,1,0,1,0,0,0,0,2025-12-13 11:22:19+00:00,10.126631103850338,False,False
6492464,النرجس,النرجس,Floor,100000.0,192.0,4,4,1,0,1,0,0,0,0,2025-12-04 00:05:12+00:00,11.512925464970229,False,False
6505268,الياسمين,الياسمين,Apartments,55000.0,300.0,3,2,1,0,1,0,0,0,0,2025-12-13 18:13:24+00:00,10.915088464214607,False,False
6524631,الازدهار,الازدهار,Apartments,23000.0,80.0,1,1,0,0,1,1,0,0,0,2025-12-28 17:06:20+00:00,10.043249494911286,False,False
6503388,العارض,العارض,Apartments,65000.0,95.0,2,2,1,0,1,1,0,0,0,2025-12-11 20:21:30+00:00,11.082142548877775,False,False
6449583,حطين,حطين,Apartments,65000.0,130.0,3,2,1,0,1,0,0,0,0,2025-11-01 20:49:03+00:00,11.082142548877775,False,False
6331517,العقيق,العقيق,Apartments,26000.0,30.0,1,1,,0,1,1,0,0,0,2025-08-14 13:36:49+00:00,10.165851817003619,False,False
6521421,السعاده,السعاده,Apartments,35000.0,75.0,1,1,1,0,1,1,0,0,0,2025-12-25 16:51:29+00:00,10.46310334047155,False,False
6467013,الرمال,الرمال,Villas,75000.0,360.0,,,,0,0,0,0,0,0,2025-11-14 15:21:03+00:00,11.225243392518447,False,False
6521349,النسيم الغربي,النسيم الغربي,Apartments,45000.0,625.0,2,3,1,0,0,0,0,0,0,2025-12-25 16:08:14+00:00,10.714417768752456,False,False
6512516,المونسيه,المونسيه,Apartments,40000.0,240.0,3,2,1,0,1,0,0,0,0,2025-12-18 20:19:07+00:00,10.596634733096073,False,False
6514074,القادسيه,القادسيه,Apartments,34000.0,278.0,3,2,1,0,0,0,0,0,0,2025-12-20 16:24:50+00:00,10.4341158035983,False,False
6471117,الرمال,الرمال,Villas,70000.0,300.0,4,,,0,0,0,0,0,0,2025-11-17 17:22:07+00:00,11.156250521031495,False,False
6518562,الحزم,الحزم,Apartments,26000.0,324.0,3,2,1,0,1,0,0,0,0,2025-12-23 16:47:57+00:00,10.165851817003619,False,False
6289906,النهضه,النهضه,Apartments,30000.0,500.0,1,1,1,0,1,0,0,0,0,2025-07-16 19:26:34+00:00,10.308952660644293,False,False
6374985,اليرموك,اليرموك,Apartments,28000.0,35.0,1,1,1,0,1,1,0,0,0,2025-09-09 21:45:03+00:00,10.239959789157341,False,False
6505551,الرمال,الرمال,Apartments,30000.0,90.0,1,1,1,0,1,0,0,0,0,2025-12-13 22:32:35+00:00,10.308952660644293,False,False
6503631,الندي,الندي,Apartments,60000.0,95.0,3,2,1,0,1,0,0,0,0,2025-12-12 09:47:47+00:00,11.002099841204238,False,False
6492209,السعاده,السعاده,Apartments,80000.0,142.0,3,3,1,1,1,1,0,0,0,2025-12-03 19:04:49+00:00,11.289781913656018,False,False
6374682,السلام,السلام,Apartments,42000.0,510.0,3,3,1,0,1,0,0,0,0,2025-09-09 17:13:34+00:00,10.645424897265505,False,False
6505780,المونسيه,المونسيه,Apartments,75000.0,118.0,2,2,1,1,1,1,0,0,0,2025-12-14 08:09:16+00:00,11.225243392518447,False,False
6511907,الرمال,الرمال,Floor,65000.0,96.0,5,5,1,0,1,0,0,0,0,2025-12-18 12:58:20+00:00,11.082142548877775,False,False
6462858,قرطبه,قرطبه,Apartments,75000.0,480.0,3,2,0,0,0,0,0,0,0,2025-11-11 09:28:05+00:00,11.225243392518447,False,False
6492276,النرجس,النرجس,Apartments,55000.0,130.0,4,,,0,0,0,0,0,0,2025-12-03 20:01:01+00:00,10.915088464214607,False,False
6499243,الندي,الندي,Apartments,57000.0,100.0,2,2,1,0,1,1,0,0,0,2025-12-09 06:00:43+00:00,10.950806546816688,False,False
6491355,قرطبه,قرطبه,Apartments,26000.0,25.0,1,1,0,0,1,0,0,0,0,2025-12-03 10:57:02+00:00,10.165851817003619,False,False
6491618,المونسيه,المونسيه,Villas,130000.0,344.0,5,5,2,0,1,0,1,0,0,2025-12-03 13:46:17+00:00,11.77528972943772,False,False
6312978,القيروان,القيروان,Apartments,31000.0,100.0,1,1,0,0,0,0,0,0,0,2025-08-03 00:31:19+00:00,10.341742483467284,False,False
6312986,القيروان,القيروان,Apartments,42000.0,100.0,1,1,1,0,0,0,0,0,0,2025-08-03 00:45:37+00:00,10.645424897265505,False,False
6521386,السعاده,السعاده,Apartments,47000.0,90.0,2,2,1,0,1,1,0,0,0,2025-12-25 16:37:14+00:00,10.757902880692196,False,False
6489327,النرجس,النرجس,Apartments,38000.0,60.0,1,1,1,0,0,0,0,0,0,2025-12-01 23:13:38+00:00,10.545341438708522,False,False
6493709,الحمراء,الحمراء,Apartments,70000.0,1237.0,3,3,1,0,1,0,0,0,0,2025-12-04 21:44:37+00:00,11.156250521031495,False,True
6395453,القيروان,القيروان,Apartments,55000.0,100.0,2,1,1,0,0,0,0,0,0,2025-09-23 23:38:48+00:00,10.915088464214607,False,False
6506358,الوادي,الوادي,Apartments,36000.0,100.0,1,1,1,0,0,0,0,0,0,2025-12-14 14:59:45+00:00,10.491274217438248,False,False
6440649,الياسمين,الياسمين,Villas,300000.0,450.0,6,,,0,0,0,0,0,0,2025-10-26 12:05:28+00:00,12.611537753638338,True,False
6459719,الملقا,الملقا,Apartments,33000.0,100.0,1,1,0,0,1,1,0,0,0,2025-11-09 10:21:47+00:00,10.404262840448617,False,False
6499203,الملقا,الملقا,Apartments,36000.0,100.0,1,1,1,0,1,1,0,0,0,2025-12-09 04:13:21+00:00,10.491274217438248,False,False
6461952,النرجس,النرجس,Floor,70000.0,274.0,5,4,1,0,1,0,0,0,0,2025-11-10 16:07:43+00:00,11.156250521031495,False,False
6491414,الشهداء,الشهداء,Apartments,30000.0,90.0,1,,,0,0,0,0,0,0,2025-12-03 11:37:21+00:00,10.308952660644293,False,False
6491476,الشهداء,الشهداء,Apartments,25000.0,90.0,1,,,0,0,0,0,0,0,2025-12-03 12:12:18+00:00,10.126631103850338,False,False
6516975,الرمال,الرمال,Apartments,65000.0,178.0,4,3,1,0,1,1,0,0,0,2025-12-22 15:55:17+00:00,11.082142548877775,False,False
6411280,الرمال,الرمال,Apartments,50000.0,116.0,4,,,0,0,0,0,0,0,2025-10-05 11:56:34+00:00,10.819778284410283,False,False
6504109,العارض,العارض,Apartments,85000.0,112.0,3,3,1,0,1,1,0,0,0,2025-12-12 18:08:18+00:00,11.350406535472453,False,False
6346034,الخليج,الخليج,Apartments,26000.0,50.0,1,1,1,0,1,0,0,0,0,2025-08-23 11:59:14+00:00,10.165851817003619,False,False
6485875,اليرموك,اليرموك,Apartments,20000.0,20.0,1,1,0,0,1,0,0,0,0,2025-11-29 18:24:53+00:00,9.903487552536127,False,False
6513955,المونسيه,المونسيه,Apartments,70000.0,85.0,2,3,1,0,1,1,0,0,0,2025-12-20 15:21:25+00:00,11.156250521031495,False,False
6523772,البديعه,البديعه,Floor,110000.0,608.0,6,,,0,0,0,0,0,0,2025-12-28 06:03:05+00:00,11.608235644774552,False,False
6411526,الياسمين,الياسمين,Apartments,105000.0,85.0,3,3,1,0,1,1,0,0,0,2025-10-05 14:20:57+00:00,11.56171562913966,False,False
6445368,النرجس,النرجس,Apartments,46000.0,200.0,3,2,1,0,0,0,0,0,0,2025-10-29 13:17:26+00:00,10.736396675471232,False,False
6331054,النرجس,النرجس,Villas,200000.0,420.0,6,5,2,0,1,0,1,0,0,2025-08-14 08:33:16+00:00,12.206072645530174,False,False
6522989,الروابي,الروابي,Apartments,45000.0,106.0,3,2,1,0,1,0,0,0,0,2025-12-27 13:50:22+00:00,10.714417768752456,False,False
6500509,الندي,الندي,Apartments,57000.0,1525.0,3,3,1,0,1,1,0,0,0,2025-12-09 20:19:06+00:00,10.950806546816688,False,True
6283381,اليرموك,اليرموك,Apartments,22000.0,55.0,1,1,0,0,1,0,0,0,0,2025-07-12 19:24:24+00:00,9.998797732340453,False,False
6412827,القدس,القدس,Apartments,25000.0,30.0,1,,,0,0,0,0,0,0,2025-10-06 13:35:33+00:00,10.126631103850338,False,False
6523134,الملقا,الملقا,Apartments,75000.0,900.0,3,,,0,0,0,0,0,0,2025-12-27 15:11:10+00:00,11.225243392518447,False,False
6523078,القري,القري,Apartments,25000.0,204.0,2,,1,0,0,0,0,0,0,2025-12-27 14:33:43+00:00,10.126631103850338,False,False
6481937,الشهداء,الشهداء,Apartments,19000.0,30.0,1,1,0,0,1,0,0,0,0,2025-11-26 11:09:20+00:00,9.852194258148577,False,False
6522924,السليمانيه,السليمانيه,Apartments,55000.0,204.0,2,2,1,0,1,0,0,0,0,2025-12-27 12:49:09+00:00,10.915088464214607,False,False
6513381,العليا,العليا,Apartments,35000.0,300.0,1,1,1,0,1,0,0,0,0,2025-12-19 23:34:41+00:00,10.46310334047155,False,False
6441188,التعاون,التعاون,Apartments,85000.0,125.0,3,4,1,0,1,0,0,0,0,2025-10-26 16:32:01+00:00,11.350406535472453,False,False
6522829,الحزم,الحزم,Apartments,24000.0,204.0,3,1,1,0,0,0,0,0,0,2025-12-27 11:10:05+00:00,10.085809109330082,False,False
6512817,المروج,المروج,Apartments,28000.0,25.0,1,1,0,0,0,1,0,0,0,2025-12-19 11:51:22+00:00,10.239959789157341,False,False
6514380,الربوه,الربوه,Apartments,65000.0,250.0,3,3,1,0,1,0,0,0,0,2025-12-20 19:47:34+00:00,11.082142548877775,False,False
6511437,القادسيه,القادسيه,Floor,60000.0,229.0,5,3,1,0,0,0,0,0,0,2025-12-18 04:12:24+00:00,11.002099841204238,False,False
6474404,الرمال,الرمال,Villas,80000.0,427.0,6,5,2,0,1,0,1,0,0,2025-11-20 07:16:37+00:00,11.289781913656018,False,False
6490987,النرجس,النرجس,Apartments,55000.0,104.0,3,4,1,0,1,1,0,0,0,2025-12-03 04:13:11+00:00,10.915088464214607,False,False
6490993,الشهداء,الشهداء,Apartments,80000.0,102.0,1,3,4,0,1,1,0,0,0,2025-12-03 04:21:59+00:00,11.289781913656018,False,False
6515836,الياسمين,الياسمين,Apartments,40000.0,147.0,1,1,,1,1,1,0,0,0,2025-12-21 19:59:04+00:00,10.596634733096073,False,False
6455911,الدار البيضاء,الدار البيضاء,Floor,38000.0,384.0,5,2,1,0,0,0,0,0,0,2025-11-06 03:19:16+00:00,10.545341438708522,False,False
6489277,الملقا,الملقا,Apartments,80000.0,137.0,4,3,1,1,1,1,0,0,0,2025-12-01 22:07:45+00:00,11.289781913656018,False,False
6488800,المغرزات,المغرزات,Apartments,95000.0,125.0,3,3,1,0,1,1,0,0,0,2025-12-01 16:39:53+00:00,11.461632170582678,False,False
6485469,الشهداء,الشهداء,Villas,250000.0,312.0,5,,,0,0,0,0,0,0,2025-11-29 14:55:48+00:00,12.429216196844383,True,False
6522314,النهضه,النهضه,Apartments,33000.0,240.0,4,,,0,0,0,0,0,0,2025-12-26 17:14:11+00:00,10.404262840448617,False,False
6522302,ام الحمام الشرقي,ام الحمام الشرقي,Apartments,28000.0,60.0,1,,,0,0,0,0,0,0,2025-12-26 17:03:36+00:00,10.239959789157341,False,False
6397894,السليمانيه,السليمانيه,Apartments,31000.0,30.0,1,,,0,0,0,0,0,0,2025-09-25 14:52:06+00:00,10.341742483467284,False,False
6353438,النرجس,النرجس,Apartments,25000.0,624.0,1,1,,0,1,0,0,0,0,2025-08-27 10:35:54+00:00,10.126631103850338,False,False
6478985,المونسيه,المونسيه,Apartments,80000.0,183.0,3,3,1,1,1,0,0,0,0,2025-11-24 10:53:21+00:00,11.289781913656018,False,False
6484422,المونسيه,المونسيه,Apartments,40000.0,300.0,3,,,0,0,0,0,0,0,2025-11-28 13:01:48+00:00,10.596634733096073,False,False
6516013,ظهره لبن,ظهره لبن,Apartments,49993.0,625.0,3,2,1,0,1,1,0,0,0,2025-12-21 23:04:39+00:00,10.819638274609368,False,False
6394837,النخيل,النخيل,Apartments,32000.0,120.0,1,1,0,0,1,0,0,0,0,2025-09-23 11:57:11+00:00,10.373491181781864,False,False
6465827,العليا,العليا,Apartments,41000.0,100.0,1,1,0,0,1,0,0,0,0,2025-11-13 11:08:55+00:00,10.621327345686446,False,False
6340952,الروضه,الروضه,Apartments,73000.0,100.0,3,2,1,0,1,1,0,0,0,2025-08-19 21:05:08+00:00,11.198214720130528,False,False
6416438,العليا,العليا,Apartments,44000.0,1.0,1,1,1,0,1,1,0,0,0,2025-10-09 08:28:35+00:00,10.691944912900398,False,False
